customer_id,recency,frequency,monetary,total_quantity,average_rating,average_pages_viewed,average_time_on_site,total_cart_additions,cluster,segment,activity_score
1353,226,0,0.0,7,4.0,12.666666666666666,1327.6666666666667,1,4,Lost,0.0
1354,291,0,0.0,4,4.0,18.0,989.0,1,4,Lost,0.0
1355,24,0,0.0,9,4.0,10.0,953.6666666666666,3,0,Regular,0.0
1356,105,1,2397.1,3,4.5,13.0,988.0,1,3,New Customer,25.971
1357,300,1,1199.55,3,2.0,23.0,692.0,1,1,At Risk,13.9955
1358,312,0,0.0,2,4.0,1.0,588.0,1,4,Lost,0.0
1359,39,0,0.0,5,4.0,12.0,1017.5,2,0,Regular,0.0
1360,138,3,3696.46,8,3.6666666666666665,7.333333333333333,903.6666666666666,3,2,VIP,42.9646
1361,2,3,4596.29,5,3.3333333333333335,11.666666666666666,1319.6666666666667,3,2,VIP,51.9629
1362,143,1,3356.54,9,4.0,16.0,1147.6666666666667,2,1,At Risk,35.5654
1363,150,2,181.93,10,4.25,16.25,808.75,4,1,At Risk,5.8193
1364,67,0,0.0,4,4.0,15.0,1467.0,1,0,Regular,0.0
1365,56,2,3247.63,7,4.5,14.75,636.5,3,2,VIP,36.4763
1366,42,1,4299.17,14,4.0,13.333333333333334,1031.8333333333333,3,3,New Customer,44.9917
1367,51,0,0.0,6,4.0,24.0,609.0,1,0,Regular,0.0
1368,122,2,4747.9400000000005,13,4.25,13.0,832.0,4,2,VIP,51.479400000000005
1369,235,0,0.0,1,4.0,16.0,470.0,1,4,Lost,0.0
1370,55,1,1920.92,4,3.5,10.5,588.0,1,3,New Customer,21.2092
1371,62,0,0.0,8,4.0,9.0,210.5,0,0,Regular,0.0
1372,24,2,7627.08,11,3.6666666666666665,7.333333333333333,1100.6666666666667,2,2,VIP,80.2708
1374,22,0,0.0,6,4.0,12.333333333333334,278.6666666666667,2,0,Regular,0.0
1375,237,0,0.0,1,4.0,13.0,1021.0,0,4,Lost,0.0
1376,105,0,0.0,6,4.0,4.5,694.5,0,0,Regular,0.0
1377,270,0,0.0,1,4.0,9.0,1043.0,0,4,Lost,0.0
1378,30,3,2604.1,6,4.0,15.333333333333334,948.3333333333334,3,2,VIP,32.041
1379,222,1,863.94,4,4.0,17.0,1243.0,1,1,At Risk,10.6394
1380,155,1,700.35,4,3.5,12.0,1237.5,1,1,At Risk,9.003499999999999
1381,162,1,566.3,4,3.6666666666666665,11.0,994.0,2,1,At Risk,7.662999999999999
1382,106,2,4061.77,6,4.333333333333333,17.333333333333332,992.6666666666666,2,2,VIP,44.6177
1383,303,0,0.0,1,4.0,5.0,1319.0,1,4,Lost,0.0
1384,46,0,0.0,6,4.0,8.666666666666666,1196.3333333333333,3,0,Regular,0.0
1385,345,1,3694.52,4,5.0,8.0,1246.0,1,1,At Risk,38.9452
1386,43,2,3064.78,6,4.333333333333333,5.666666666666667,913.0,3,3,New Customer,34.647800000000004
1387,23,2,1111.73,3,3.3333333333333335,11.333333333333334,1360.6666666666667,3,3,New Customer,15.1173
1388,202,1,3964.28,18,4.0,16.857142857142858,581.8571428571429,3,1,At Risk,41.6428
1389,242,0,0.0,6,4.0,19.5,1396.5,2,4,Lost,0.0
1390,38,0,0.0,11,4.0,11.25,1203.75,1,0,Regular,0.0
1391,8,0,0.0,14,4.0,19.0,1169.5,2,0,Regular,0.0
1393,269,0,0.0,7,4.0,5.0,1135.0,1,4,Lost,0.0
1394,218,0,0.0,8,4.0,11.666666666666666,821.3333333333334,2,4,Lost,0.0
1395,9,2,2703.44,19,4.285714285714286,11.0,1112.4285714285713,3,3,New Customer,31.0344
1396,118,0,0.0,2,4.0,7.0,1685.0,1,0,Regular,0.0
1397,154,1,2856.24,14,3.8,13.8,1247.8,3,1,At Risk,30.562399999999997
1398,191,1,663.37,11,3.75,9.75,918.75,3,1,At Risk,8.633700000000001
1399,18,0,0.0,7,4.0,15.0,147.5,2,0,Regular,0.0
1400,55,1,527.51,5,3.0,16.5,858.5,1,3,New Customer,7.2751
1401,174,0,0.0,3,4.0,12.666666666666666,1047.0,1,4,Lost,0.0
1402,119,0,0.0,6,4.0,11.0,1374.3333333333333,1,0,Regular,0.0
1403,0,2,2038.8500000000001,12,4.166666666666667,8.333333333333334,1110.5,3,3,New Customer,24.3885
1404,31,2,1646.99,16,4.166666666666667,11.833333333333334,712.0,3,3,New Customer,20.4699
1405,114,1,1296.62,11,4.0,10.666666666666666,499.0,2,3,New Customer,14.966199999999999
1406,233,0,0.0,8,4.0,16.333333333333332,377.0,1,4,Lost,0.0
1407,218,0,0.0,2,4.0,5.0,1008.0,0,4,Lost,0.0
1408,34,0,0.0,8,4.0,5.0,668.5,1,0,Regular,0.0
1409,220,0,0.0,5,4.0,17.0,1156.0,1,4,Lost,0.0
1410,57,1,162.49,13,3.6,10.2,925.4,2,3,New Customer,3.6249000000000002
1411,224,0,0.0,6,4.0,13.5,1230.0,1,4,Lost,0.0
1412,3,1,698.61,7,3.6666666666666665,12.0,1168.3333333333333,2,3,New Customer,8.9861
1413,179,0,0.0,9,4.0,5.333333333333333,1243.6666666666667,3,4,Lost,0.0
1414,137,0,0.0,5,4.0,11.0,1111.0,2,0,Regular,0.0
1416,66,0,0.0,9,4.0,9.6,904.4,2,0,Regular,0.0
1417,0,0,0.0,10,4.0,14.8,672.2,2,0,Regular,0.0
1418,54,1,829.86,5,4.5,22.0,1283.5,2,3,New Customer,10.2986
1419,99,2,5203.04,14,3.5,9.666666666666666,830.6666666666666,3,2,VIP,56.0304
1420,90,1,4219.62,8,4.0,15.0,1197.0,1,3,New Customer,44.1962
1421,86,0,0.0,6,4.0,8.0,139.5,1,0,Regular,0.0
1422,119,1,2685.78,5,4.5,7.0,1415.0,1,3,New Customer,28.8578
1423,104,1,1066.1,3,2.5,9.5,950.5,1,3,New Customer,12.661
1424,22,1,513.7,5,3.0,19.5,1408.0,2,3,New Customer,7.1370000000000005
1425,79,1,518.32,10,4.0,17.0,1112.5,3,3,New Customer,7.1832
1426,14,0,0.0,14,4.0,13.166666666666666,768.6666666666666,5,0,Regular,0.0
1427,27,1,2279.68,9,3.5,19.75,803.75,3,3,New Customer,24.796799999999998
1429,66,0,0.0,5,4.0,18.5,945.0,2,0,Regular,0.0
1430,7,1,3753.0,5,3.0,15.5,472.0,1,3,New Customer,39.53
1431,54,0,0.0,1,4.0,1.0,1538.0,1,0,Regular,0.0
1432,189,0,0.0,4,4.0,17.0,1338.0,1,4,Lost,0.0
1433,241,2,8307.94,8,2.5,9.5,520.0,2,2,VIP,87.0794
1434,8,1,2580.84,7,3.6666666666666665,11.333333333333334,687.3333333333334,1,3,New Customer,27.808400000000002
1435,347,0,0.0,2,4.0,4.0,1393.0,1,4,Lost,0.0
1436,249,1,3005.46,6,4.0,14.0,524.5,2,1,At Risk,32.0546
1437,59,2,1919.23,9,3.8,17.8,852.8,4,3,New Customer,23.1923
1438,30,1,313.88,4,4.0,13.666666666666666,1319.3333333333333,2,3,New Customer,5.1388
1439,117,0,0.0,6,4.0,14.5,758.0,1,0,Regular,0.0
1440,92,1,5960.25,9,4.25,11.75,1001.0,1,2,VIP,61.6025
1441,39,1,503.92,9,4.0,12.0,1008.6666666666666,2,3,New Customer,7.0392
1442,115,0,0.0,9,4.0,10.25,379.25,3,0,Regular,0.0
1443,57,0,0.0,7,4.0,14.333333333333334,900.0,3,0,Regular,0.0
1445,82,2,2774.91,7,3.75,19.25,1218.75,4,3,New Customer,31.7491
1446,78,0,0.0,9,4.0,13.333333333333334,1193.6666666666667,1,0,Regular,0.0
1447,18,2,2317.7200000000003,11,4.2,16.8,553.4,3,3,New Customer,27.177200000000003
1448,16,0,0.0,9,4.0,8.333333333333334,863.3333333333334,2,0,Regular,0.0
1450,209,1,2384.76,12,4.333333333333333,10.666666666666666,620.3333333333334,2,1,At Risk,25.847600000000003
1451,94,1,471.13,4,4.0,11.5,1287.5,2,3,New Customer,6.7113
1452,326,0,0.0,3,4.0,6.0,523.0,0,4,Lost,0.0
1453,60,0,0.0,7,4.0,11.75,1076.0,1,0,Regular,0.0
1454,49,1,2611.03,16,3.8333333333333335,14.333333333333334,792.0,3,3,New Customer,28.110300000000002
1455,64,1,254.85,6,3.3333333333333335,9.0,1184.6666666666667,2,3,New Customer,4.5485
1456,260,2,2899.21,3,4.5,16.0,1511.5,2,1,At Risk,32.9921
1457,162,0,0.0,8,4.0,8.666666666666666,498.3333333333333,2,4,Lost,0.0
1458,22,2,2026.27,7,4.2,7.8,779.4,3,3,New Customer,24.2627
1459,243,0,0.0,3,4.0,24.0,1594.0,0,4,Lost,0.0
1460,88,0,0.0,2,4.0,17.0,1420.0,0,0,Regular,0.0
1461,5,1,579.51,1,3.0,10.0,988.0,1,3,New Customer,7.7951
1462,52,2,1191.03,7,4.0,10.666666666666666,1306.0,2,3,New Customer,15.9103
1463,24,1,4949.6,11,4.333333333333333,11.333333333333334,1130.6666666666667,3,2,VIP,51.496
1464,24,2,1238.58,12,3.8,12.4,1342.6,4,3,New Customer,16.3858
1465,113,0,0.0,19,4.0,9.333333333333334,753.0,5,0,Regular,0.0
1466,102,1,1417.23,5,4.0,19.0,326.0,2,3,New Customer,16.1723
1467,128,2,1121.45,12,4.2,16.0,1026.2,4,3,New Customer,15.214500000000001
1468,160,0,0.0,10,4.0,17.0,835.0,2,4,Lost,0.0
1469,91,0,0.0,4,4.0,12.5,292.0,1,0,Regular,0.0
1470,87,0,0.0,12,4.0,9.0,679.25,3,0,Regular,0.0
1471,46,1,1161.18,8,4.333333333333333,15.0,1144.0,2,3,New Customer,13.6118
1472,70,1,220.52,8,3.3333333333333335,17.0,1233.3333333333333,1,3,New Customer,4.2052
1473,142,1,1213.67,11,4.0,5.333333333333333,859.6666666666666,2,1,At Risk,14.136700000000001
1474,108,0,0.0,2,4.0,18.0,527.5,1,0,Regular,0.0
1475,16,0,0.0,3,4.0,16.0,471.0,1,0,Regular,0.0
1477,28,1,2809.28,10,3.6666666666666665,10.666666666666666,1105.6666666666667,2,3,New Customer,30.0928
1478,45,1,656.62,6,4.0,13.333333333333334,1012.6666666666666,1,3,New Customer,8.5662
1479,24,1,2925.48,10,4.0,11.8,840.2,3,3,New Customer,31.2548
1480,111,0,0.0,3,4.0,12.0,585.3333333333334,2,0,Regular,0.0
1482,364,0,0.0,4,4.0,3.0,784.0,1,4,Lost,0.0
1483,21,2,4226.91,4,4.0,16.5,886.5,2,2,VIP,46.2691
1484,60,2,4044.9100000000003,16,3.5,14.833333333333334,704.5,6,2,VIP,44.4491
1485,53,0,0.0,6,4.0,11.0,519.0,1,0,Regular,0.0
1486,245,1,2089.06,4,4.5,15.0,668.0,1,1,At Risk,22.8906
1487,64,1,5778.76,10,4.333333333333333,16.0,961.0,1,2,VIP,59.787600000000005
1488,95,0,0.0,7,4.0,11.5,383.0,2,0,Regular,0.0
1489,45,2,730.27,7,4.0,9.6,874.6,2,3,New Customer,11.3027
1490,39,1,1211.39,8,4.0,18.75,506.0,3,3,New Customer,14.113900000000001
1491,38,0,0.0,4,4.0,13.0,737.0,2,0,Regular,0.0
1492,14,2,2307.7699999999995,11,3.8333333333333335,8.833333333333334,1171.0,4,3,New Customer,27.077699999999997
1493,306,1,416.59,1,3.0,3.0,419.0,1,1,At Risk,6.1659
1494,54,0,0.0,8,4.0,9.666666666666666,931.0,2,0,Regular,0.0
1495,17,0,0.0,6,4.0,13.0,883.5,1,0,Regular,0.0
1496,9,2,2929.2999999999997,14,4.2,10.6,603.6,3,3,New Customer,33.29299999999999
1497,104,1,5020.5,7,4.5,7.0,1730.0,1,2,VIP,52.205
1498,24,1,5302.37,11,3.75,12.75,452.0,1,2,VIP,55.0237
1499,0,1,131.96,12,4.0,18.4,941.4,5,3,New Customer,3.3196000000000003
1500,4,0,0.0,6,4.0,18.5,1562.0,1,0,Regular,0.0
1501,143,1,6016.54,4,5.0,10.0,127.0,1,2,VIP,62.1654
1502,149,0,0.0,2,4.0,19.0,972.0,1,0,Regular,0.0
1503,64,1,4151.74,10,3.75,12.75,1148.0,4,3,New Customer,43.517399999999995
1505,75,1,574.4,13,4.0,14.25,884.0,4,3,New Customer,7.744
1506,92,4,11867.1,17,3.2,9.8,1118.6,4,2,VIP,126.671
1507,0,0,0.0,4,4.0,13.0,965.0,0,0,Regular,0.0
1508,277,0,0.0,2,4.0,4.0,1451.0,1,4,Lost,0.0
1509,11,1,963.2,5,4.0,13.0,1218.5,2,3,New Customer,11.632
1510,39,1,4993.48,11,4.0,14.666666666666666,1422.0,2,2,VIP,51.934799999999996
1511,1,0,0.0,4,4.0,10.5,1034.0,0,0,Regular,0.0
1512,79,0,0.0,5,4.0,5.0,764.0,0,0,Regular,0.0
1513,186,1,165.17,8,3.75,10.25,933.75,2,1,At Risk,3.6517
1514,66,0,0.0,6,4.0,13.0,925.5,2,0,Regular,0.0
1515,14,3,1602.91,11,4.0,16.8,1310.6,3,3,New Customer,22.0291
1516,31,0,0.0,7,4.0,12.0,989.5,0,0,Regular,0.0
1517,142,1,2029.92,12,4.0,11.75,762.75,4,1,At Risk,22.2992
1518,7,3,6890.76,11,4.0,9.5,1506.25,4,2,VIP,74.9076
1519,34,0,0.0,6,4.0,5.0,791.0,2,0,Regular,0.0
1520,18,0,0.0,2,4.0,23.0,514.0,0,0,Regular,0.0
1521,95,1,334.46,6,4.0,6.333333333333333,807.0,2,3,New Customer,5.3446
1522,63,0,0.0,14,4.0,10.25,790.0,4,0,Regular,0.0
1523,243,1,5576.1,6,4.0,9.333333333333334,987.0,2,1,At Risk,57.761
1524,76,1,972.99,13,4.0,10.2,728.0,2,3,New Customer,11.7299
1525,18,0,0.0,2,4.0,15.0,54.0,1,0,Regular,0.0
1526,1,0,0.0,12,4.0,8.25,634.0,0,0,Regular,0.0
1527,87,1,476.82,1,4.0,10.0,294.0,1,3,New Customer,6.7682
1528,352,0,0.0,7,4.0,14.0,291.0,1,4,Lost,0.0
1529,104,2,4588.91,4,4.0,9.666666666666666,1317.6666666666667,3,2,VIP,49.8891
1530,7,2,1126.92,5,4.5,7.5,910.5,2,3,New Customer,15.269200000000001
1531,3,1,2598.35,2,3.0,21.0,1152.0,1,3,New Customer,27.9835
1532,43,1,3212.5,12,4.0,9.8,892.8,3,3,New Customer,34.125
1533,248,1,1858.18,4,4.0,8.0,989.0,1,1,At Risk,20.5818
1534,162,0,0.0,13,4.0,13.5,462.25,2,4,Lost,0.0
1535,34,0,0.0,9,4.0,14.25,1204.75,3,0,Regular,0.0
1536,278,0,0.0,2,4.0,11.0,504.0,1,4,Lost,0.0
1537,66,0,0.0,6,4.0,12.5,1294.5,1,0,Regular,0.0
1538,51,1,1661.69,13,4.0,17.2,762.4,2,3,New Customer,18.6169
1539,26,2,4421.79,8,3.25,16.5,732.5,2,2,VIP,48.2179
1541,39,0,0.0,4,4.0,18.0,1405.0,1,0,Regular,0.0
1542,100,0,0.0,4,4.0,19.0,1252.5,1,0,Regular,0.0
1543,59,1,4321.89,13,4.25,11.0,713.0,4,3,New Customer,45.218900000000005
1544,58,0,0.0,8,4.0,14.5,702.0,2,0,Regular,0.0
1545,25,2,1395.81,15,4.142857142857143,16.571428571428573,570.0,4,3,New Customer,17.9581
1546,321,0,0.0,4,4.0,19.0,146.0,0,4,Lost,0.0
1547,157,0,0.0,11,4.0,17.666666666666668,871.0,2,4,Lost,0.0
1548,122,1,2348.55,3,5.0,3.0,165.0,1,3,New Customer,25.485500000000002
1550,4,2,7921.13,14,4.0,13.8,729.4,4,2,VIP,83.2113
1551,7,1,641.61,8,3.75,13.5,465.75,4,3,New Customer,8.4161
1552,326,0,0.0,1,4.0,23.0,437.0,1,4,Lost,0.0
1553,306,0,0.0,6,4.0,10.5,849.5,1,4,Lost,0.0
1554,13,0,0.0,10,4.0,19.333333333333332,1134.6666666666667,1,0,Regular,0.0
1555,146,1,2601.76,7,4.333333333333333,14.0,578.0,1,1,At Risk,28.0176
1556,20,0,0.0,10,4.0,16.5,479.0,2,0,Regular,0.0
1557,277,1,1890.24,5,2.5,17.0,733.0,2,1,At Risk,20.9024
1558,38,0,0.0,7,4.0,14.0,1353.0,1,0,Regular,0.0
1559,240,0,0.0,2,4.0,15.0,1440.0,1,4,Lost,0.0
1560,20,1,1852.44,7,4.5,10.5,1141.5,2,3,New Customer,20.5244
1561,98,0,0.0,5,4.0,5.0,1039.0,1,0,Regular,0.0
1562,213,0,0.0,5,4.0,12.666666666666666,1122.0,2,4,Lost,0.0
1563,8,0,0.0,10,4.0,15.666666666666666,785.0,2,0,Regular,0.0
1564,52,1,1536.96,14,4.0,13.6,864.2,2,3,New Customer,17.3696
1565,351,0,0.0,4,4.0,4.0,1566.0,1,4,Lost,0.0
1566,108,1,589.15,7,4.333333333333333,7.0,797.6666666666666,3,3,New Customer,7.8915
1567,113,0,0.0,4,4.0,14.0,929.0,0,0,Regular,0.0
1568,157,0,0.0,1,4.0,18.0,442.0,1,4,Lost,0.0
1569,96,1,2879.92,14,4.2,14.2,965.8,4,3,New Customer,30.7992
1570,106,1,3623.82,10,4.333333333333333,10.333333333333334,1001.0,1,3,New Customer,38.2382
1571,142,1,2562.31,5,3.5,17.0,1048.5,1,1,At Risk,27.6231
1572,345,0,0.0,5,4.0,11.0,913.0,1,4,Lost,0.0
1573,133,0,0.0,7,4.0,11.0,962.0,2,0,Regular,0.0
1574,9,0,0.0,3,4.0,14.0,906.5,0,0,Regular,0.0
1575,50,0,0.0,7,4.0,9.25,1327.5,0,0,Regular,0.0
1576,228,0,0.0,1,4.0,22.0,1426.0,0,4,Lost,0.0
1577,93,1,1887.37,10,4.0,15.75,989.75,3,3,New Customer,20.8737
1578,11,0,0.0,1,4.0,4.0,74.0,0,0,Regular,0.0
1579,2,0,0.0,9,4.0,14.25,933.75,4,0,Regular,0.0
1580,20,0,0.0,1,4.0,17.0,1461.0,1,0,Regular,0.0
1581,120,1,956.08,2,3.5,11.5,1053.0,2,3,New Customer,11.5608
1582,182,0,0.0,9,4.0,4.25,746.5,3,4,Lost,0.0
1583,46,0,0.0,10,4.0,16.666666666666668,1274.6666666666667,0,0,Regular,0.0
1584,294,0,0.0,6,4.0,11.5,859.0,1,4,Lost,0.0
1585,231,1,4847.17,7,4.333333333333333,16.0,1178.6666666666667,2,1,At Risk,50.4717
1586,63,0,0.0,9,4.0,9.25,873.25,2,0,Regular,0.0
1587,160,0,0.0,1,4.0,12.0,268.0,1,4,Lost,0.0
1588,69,0,0.0,2,4.0,2.0,220.0,0,0,Regular,0.0
1589,48,1,1146.6,4,4.333333333333333,9.666666666666666,634.0,3,3,New Customer,13.466
1591,61,0,0.0,9,4.0,19.666666666666668,1146.3333333333333,2,0,Regular,0.0
1592,13,0,0.0,5,4.0,13.0,1219.0,1,0,Regular,0.0
1593,47,0,0.0,10,4.0,9.75,1396.5,3,0,Regular,0.0
1594,10,0,0.0,17,4.0,15.4,1385.4,2,0,Regular,0.0
1595,101,1,253.56,6,3.0,16.0,1225.0,2,3,New Customer,4.5356000000000005
1596,220,0,0.0,3,4.0,24.0,1579.0,0,4,Lost,0.0
1597,224,0,0.0,12,4.0,14.25,808.5,3,4,Lost,0.0
1598,66,0,0.0,12,4.0,12.6,1180.8,2,0,Regular,0.0
1599,57,2,3167.7400000000002,7,4.0,14.5,755.5,4,2,VIP,35.677400000000006
1600,34,1,970.88,5,2.5,14.0,277.0,1,3,New Customer,11.7088
1601,134,1,1166.22,4,4.5,14.0,421.0,2,3,New Customer,13.6622
1602,151,0,0.0,3,4.0,17.5,531.0,1,4,Lost,0.0
1603,159,0,0.0,4,4.0,2.0,522.0,1,4,Lost,0.0
1604,160,1,425.65,8,4.0,7.2,969.6,2,1,At Risk,6.2565
1605,127,0,0.0,6,4.0,17.5,943.0,1,0,Regular,0.0
1606,66,0,0.0,3,4.0,18.0,716.5,1,0,Regular,0.0
1607,131,1,766.55,9,4.25,11.75,1076.25,3,3,New Customer,9.6655
1608,78,4,8634.02,16,3.8,12.4,630.4,4,2,VIP,94.34020000000001
1609,144,0,0.0,7,4.0,11.0,789.0,1,0,Regular,0.0
1610,285,0,0.0,4,4.0,23.0,94.0,0,4,Lost,0.0
1611,130,0,0.0,13,4.0,10.8,419.4,3,0,Regular,0.0
1612,44,1,2539.1,7,4.0,12.5,411.5,2,3,New Customer,27.391
1613,17,2,2440.56,7,3.3333333333333335,18.666666666666668,915.6666666666666,3,3,New Customer,28.4056
1614,229,0,0.0,7,4.0,6.0,845.0,1,4,Lost,0.0
1615,11,1,2330.22,11,4.2,16.4,651.8,3,3,New Customer,25.3022
1616,313,0,0.0,6,4.0,17.0,423.5,2,4,Lost,0.0
1617,193,0,0.0,2,4.0,8.0,714.0,1,4,Lost,0.0
1618,32,2,1529.82,7,3.3333333333333335,14.666666666666666,932.0,2,3,New Customer,19.2982
1619,204,0,0.0,5,4.0,9.0,567.5,1,4,Lost,0.0
1620,144,1,4390.95,7,4.0,12.666666666666666,920.0,3,1,At Risk,45.9095
1621,301,0,0.0,2,4.0,3.0,617.0,1,4,Lost,0.0
1622,45,1,1951.13,12,4.0,11.5,1088.25,1,3,New Customer,21.511300000000002
1623,52,0,0.0,6,4.0,13.666666666666666,601.3333333333334,1,0,Regular,0.0
1624,153,2,1483.5700000000002,9,4.0,13.0,932.25,3,1,At Risk,18.835700000000003
1625,312,0,0.0,3,4.0,14.0,365.5,1,4,Lost,0.0
1626,0,0,0.0,15,4.0,11.8,825.8,3,0,Regular,0.0
1627,139,1,1327.0,2,5.0,22.0,802.0,1,1,At Risk,15.27
1628,17,0,0.0,12,4.0,12.333333333333334,1022.8333333333334,5,0,Regular,0.0
1629,127,1,432.01,5,3.3333333333333335,16.333333333333332,886.0,3,3,New Customer,6.3201
1630,127,0,0.0,8,4.0,11.333333333333334,480.0,1,0,Regular,0.0
1631,104,1,2336.52,11,4.333333333333333,16.333333333333332,1277.6666666666667,1,3,New Customer,25.3652
1632,14,2,1683.59,11,3.8,12.4,817.2,3,3,New Customer,20.8359
1633,93,0,0.0,3,4.0,7.0,1566.0,1,0,Regular,0.0
1634,145,0,0.0,15,4.0,11.0,760.5,3,0,Regular,0.0
1635,182,2,1696.4,11,4.2,9.8,890.6,5,1,At Risk,20.964000000000002
1636,203,0,0.0,6,4.0,6.0,812.5,1,4,Lost,0.0
1637,141,0,0.0,6,4.0,23.0,439.0,1,0,Regular,0.0
1638,24,0,0.0,7,4.0,13.5,953.0,1,0,Regular,0.0
1639,101,0,0.0,11,4.0,11.666666666666666,611.3333333333334,2,0,Regular,0.0
1640,234,1,765.98,4,4.0,18.0,1462.0,2,1,At Risk,9.6598
1641,39,1,1094.88,12,4.25,14.75,1204.25,4,3,New Customer,12.9488
1642,29,0,0.0,4,4.0,16.0,1340.5,0,0,Regular,0.0
1643,293,0,0.0,2,4.0,5.5,974.5,2,4,Lost,0.0
1644,65,2,1552.99,10,3.5,8.75,902.5,4,3,New Customer,19.529899999999998
1645,224,1,3067.74,8,3.5,15.0,843.5,2,1,At Risk,32.6774
1646,19,2,5386.24,21,3.875,13.0,621.75,4,2,VIP,57.8624
1647,6,2,3613.1000000000004,6,3.6666666666666665,10.333333333333334,1119.3333333333333,3,2,VIP,40.131
1648,199,0,0.0,4,4.0,11.5,1176.0,1,4,Lost,0.0
1649,15,1,1929.76,3,3.0,10.5,846.5,2,3,New Customer,21.2976
1651,140,0,0.0,7,4.0,16.5,1019.0,0,0,Regular,0.0
1652,56,0,0.0,9,4.0,10.75,793.5,2,0,Regular,0.0
1653,308,0,0.0,2,4.0,14.0,1105.0,1,4,Lost,0.0
1655,76,0,0.0,3,4.0,16.0,981.0,1,0,Regular,0.0
1656,57,0,0.0,10,4.0,13.666666666666666,103.33333333333333,3,0,Regular,0.0
1657,200,2,1068.19,6,4.666666666666667,13.0,1091.0,3,1,At Risk,14.6819
1658,100,1,1048.12,6,4.0,19.0,1014.0,2,3,New Customer,12.4812
1659,43,1,809.91,15,3.4,10.6,789.4,3,3,New Customer,10.0991
1660,230,0,0.0,3,4.0,19.0,1046.0,0,4,Lost,0.0
1661,133,3,10152.52,18,4.4,14.2,1171.0,4,2,VIP,107.5252
1662,67,0,0.0,6,4.0,17.333333333333332,839.3333333333334,2,0,Regular,0.0
1663,28,0,0.0,10,4.0,12.333333333333334,888.3333333333334,1,0,Regular,0.0
1664,69,0,0.0,7,4.0,15.0,1016.5,1,0,Regular,0.0
1665,25,0,0.0,7,4.0,17.0,636.0,2,0,Regular,0.0
1666,10,0,0.0,9,4.0,13.333333333333334,987.6666666666666,2,0,Regular,0.0
1667,57,1,3170.98,7,4.0,12.666666666666666,961.6666666666666,2,3,New Customer,33.7098
1668,67,1,722.8,8,4.0,11.333333333333334,1243.0,2,3,New Customer,9.228
1669,354,0,0.0,3,4.0,16.0,297.0,1,4,Lost,0.0
1671,157,0,0.0,8,4.0,13.333333333333334,491.0,1,4,Lost,0.0
1672,95,1,807.22,6,4.0,16.75,898.75,3,3,New Customer,10.0722
1673,211,1,1104.84,4,2.0,22.0,304.0,1,1,At Risk,13.048399999999999
1674,53,0,0.0,11,4.0,13.75,969.25,3,0,Regular,0.0
1675,36,2,5207.360000000001,13,4.0,11.6,641.6,4,2,VIP,56.073600000000006
1676,212,2,3942.9700000000003,5,4.0,12.5,756.5,2,1,At Risk,43.429700000000004
1677,4,0,0.0,6,4.0,19.666666666666668,761.6666666666666,3,0,Regular,0.0
1678,24,0,0.0,5,4.0,10.5,1047.5,1,0,Regular,0.0
1679,150,0,0.0,6,4.0,16.0,1063.6666666666667,1,0,Regular,0.0
1680,11,0,0.0,7,4.0,7.5,1161.0,2,0,Regular,0.0
1681,38,1,407.71,3,4.0,20.0,1142.0,1,3,New Customer,6.0771
1682,98,1,2536.28,5,4.0,13.333333333333334,847.0,3,3,New Customer,27.362800000000004
1683,250,1,1929.0,8,3.3333333333333335,11.333333333333334,723.3333333333334,2,1,At Risk,21.29
1684,217,0,0.0,4,4.0,19.0,896.5,0,4,Lost,0.0
1687,117,1,1318.78,6,2.5,9.5,176.5,1,3,New Customer,15.1878
1688,6,1,1141.31,9,4.333333333333333,19.333333333333332,672.0,2,3,New Customer,13.4131
1689,80,0,0.0,7,4.0,15.0,487.6666666666667,2,0,Regular,0.0
1690,38,2,3004.06,12,3.8,16.4,996.2,2,3,New Customer,34.0406
1691,31,0,0.0,4,4.0,12.0,559.0,1,0,Regular,0.0
1692,36,0,0.0,11,4.0,15.8,746.0,4,0,Regular,0.0
1693,1,0,0.0,5,4.0,11.0,1266.0,1,0,Regular,0.0
1694,178,1,3849.17,8,4.0,9.0,546.0,1,1,At Risk,40.4917
1695,66,1,725.39,5,4.5,3.0,377.5,1,3,New Customer,9.2539
1696,1,0,0.0,6,4.0,13.333333333333334,997.6666666666666,2,0,Regular,0.0
1697,50,1,1989.62,5,3.6666666666666665,16.333333333333332,1493.0,2,3,New Customer,21.8962
1698,245,2,4020.0,4,3.5,20.5,743.0,2,1,At Risk,44.2
1699,202,1,1136.57,5,4.5,14.0,458.0,1,1,At Risk,13.365699999999999
1700,352,0,0.0,5,4.0,5.5,372.5,1,4,Lost,0.0
1701,267,0,0.0,2,4.0,16.0,286.0,0,4,Lost,0.0
1702,286,2,805.1700000000001,3,5.0,6.0,779.5,2,1,At Risk,12.0517
1703,267,1,2702.64,12,4.0,17.25,1272.5,3,1,At Risk,29.0264
1704,23,0,0.0,2,4.0,13.0,1288.0,1,0,Regular,0.0
1705,61,0,0.0,4,4.0,8.0,1537.0,0,0,Regular,0.0
1706,56,1,1735.8,12,3.8,12.2,745.4,1,3,New Customer,19.358
1707,154,0,0.0,3,4.0,10.0,1297.0,0,4,Lost,0.0
1708,15,2,1565.29,6,4.0,17.0,895.6666666666666,2,3,New Customer,19.6529
