customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location,calculated_revenue,purchase_value
4761,164,2024-02-04,1,0,0,814,7,197.03,3,5,29.55,0.0,24,1159,0,0,0,4,0,5,4,2,6,3,Long,0.0,83,561.5355,0.0
8325,165,2024-08-08,1,0,4,395,4,305.41,4,0,0.0,0.0,10,1056,0,0,0,4,0,3,8,8,3,2,Long,0.0,3,1221.64,0.0
3890,166,2024-04-18,1,0,5,566,4,394.1,3,5,59.12,0.0,9,718,0,0,0,4,0,5,18,4,3,1,Short,0.0,58,1123.1850000000002,0.0
2502,167,2024-10-01,1,0,2,627,7,374.68,3,20,224.81,0.0,18,30,1,0,1,4,0,0,1,10,1,0,Very Short,0.0,13,899.232,0.0
4008,168,2024-05-26,0,1,1,178,1,458.63,3,0,0.0,0.0,17,1690,0,0,0,4,0,2,26,5,6,1,Very Long,0.0,27,1375.8899999999999,0.0
1204,169,2024-08-20,0,0,1,242,5,632.95,3,0,0.0,0.0,8,890,0,0,0,4,0,5,20,8,1,2,Short,0.0,126,1898.8500000000001,0.0
1955,170,2024-02-02,0,0,0,476,1,489.49,3,30,440.54,0.0,17,723,1,0,1,4,0,5,2,2,4,3,Short,0.0,145,1027.9289999999999,0.0
1810,171,2024-04-30,1,1,2,353,5,456.74,1,5,22.84,0.0,20,1006,0,0,0,4,0,4,30,4,1,1,Long,0.0,56,433.90299999999996,0.0
7943,172,2024-05-31,1,1,5,732,6,825.76,4,20,660.61,2642.43,6,1752,1,1,0,5,21,5,31,5,4,1,Very Long,0.334935914,219,2642.4320000000002,2642.43
7500,173,2024-01-22,2,1,0,370,4,486.38,1,0,0.0,0.0,7,1641,1,0,1,4,0,5,22,1,0,3,Very Long,0.0,110,486.38,0.0
7270,174,2024-06-02,0,0,1,403,4,455.57,1,5,22.78,0.0,9,659,0,0,0,4,0,3,2,6,6,2,Short,0.0,208,432.7915,0.0
5156,175,2024-06-20,1,1,0,154,1,496.86,3,10,149.06,0.0,17,1694,0,0,0,4,0,5,20,6,3,2,Very Long,0.0,191,1341.522,0.0
7452,176,2024-05-27,1,0,4,631,1,646.61,3,0,0.0,0.0,20,202,0,0,0,4,0,1,27,5,0,1,Very Short,0.0,60,1939.83,0.0
2451,177,2024-07-03,0,1,3,658,7,676.24,3,20,405.74,1622.98,16,461,1,1,0,5,13,1,3,7,2,2,Short,0.205717574,196,1622.976,1622.98
9104,178,2024-10-17,0,1,5,415,6,1681.91,3,20,1009.15,0.0,17,19,0,0,0,4,0,5,17,10,3,0,Very Short,0.0,100,4036.5840000000007,0.0
5508,179,2024-10-08,1,0,4,601,2,1707.61,2,20,683.04,2732.18,21,1318,1,1,0,5,24,5,8,10,1,0,Long,0.346311995,213,2732.176,2732.18
9441,180,2024-01-06,1,0,5,874,3,480.06,2,20,192.02,0.0,22,1071,1,0,1,4,0,0,6,1,5,3,Long,0.0,93,768.096,0.0
2370,181,2024-08-21,0,0,5,360,2,1134.82,3,30,1021.34,0.0,9,1264,0,0,0,4,0,2,21,8,2,2,Long,0.0,129,2383.122,0.0
5475,182,2024-11-25,0,0,4,15,2,888.19,1,5,44.41,0.0,24,1282,0,0,0,4,0,1,25,11,0,0,Long,0.0,183,843.7805,0.0
7266,183,2024-11-14,0,0,1,142,3,520.42,3,5,78.06,0.0,18,98,1,0,1,4,0,3,14,11,3,0,Very Short,0.0,123,1483.1969999999997,0.0
5460,184,2024-04-28,1,0,3,578,1,315.75,3,0,0.0,0.0,11,918,0,0,0,4,0,0,28,4,6,1,Long,0.0,44,947.25,0.0
5014,185,2024-10-12,1,0,3,707,5,783.46,1,0,0.0,0.0,8,1255,1,0,1,4,0,0,12,10,5,0,Long,0.0,168,783.46,0.0
2495,186,2024-10-19,0,0,5,483,0,536.34,1,0,0.0,0.0,18,149,0,0,0,4,0,3,19,10,5,0,Very Short,0.0,107,536.34,0.0
4428,187,2024-05-13,1,0,2,622,4,269.37,4,0,0.0,0.0,8,1291,0,0,0,4,0,5,13,5,0,1,Long,0.0,137,1077.48,0.0
3148,188,2024-11-13,2,0,0,12,2,671.83,3,10,201.55,0.0,22,165,1,0,1,4,0,5,13,11,2,0,Very Short,0.0,198,1813.9410000000003,0.0
3713,189,2024-08-18,0,0,5,597,3,502.22,3,15,226.0,0.0,3,1347,1,0,1,4,0,0,18,8,6,2,Long,0.0,111,1280.661,0.0
7152,190,2024-10-01,0,1,5,572,0,543.67,2,0,0.0,0.0,22,974,0,0,0,4,0,1,1,10,1,0,Long,0.0,94,1087.34,0.0
6671,191,2024-09-29,0,0,5,850,7,1017.34,2,25,508.67,0.0,12,827,0,0,0,4,0,0,29,9,6,0,Short,0.0,92,1526.01,0.0
6464,192,2024-10-12,0,0,2,353,6,889.74,2,15,266.92,0.0,13,1787,0,0,0,4,0,3,12,10,5,0,Very Long,0.0,115,1512.558,0.0
4255,193,2024-12-15,1,1,0,722,6,561.28,1,15,84.19,0.0,13,786,0,0,0,4,0,4,15,12,6,3,Short,0.0,182,477.08799999999997,0.0
9636,194,2024-11-08,1,0,2,218,4,191.56,1,20,38.31,0.0,9,247,1,0,1,4,0,5,8,11,4,0,Very Short,0.0,182,153.24800000000002,0.0
1788,195,2024-06-03,1,0,5,807,1,443.67,3,25,332.75,0.0,11,758,0,0,0,4,0,0,3,6,0,2,Short,0.0,7,998.2574999999999,0.0
4082,196,2024-07-24,0,1,0,496,5,1791.4,4,10,716.56,0.0,22,260,1,0,1,4,0,3,24,7,2,2,Very Short,0.0,224,6449.040000000001,0.0
2061,197,2024-08-24,1,0,5,683,0,188.4,4,10,75.36,0.0,16,1354,0,0,0,4,0,4,24,8,5,2,Long,0.0,90,678.24,0.0
4050,198,2024-11-08,0,1,2,472,7,255.41,2,0,0.0,0.0,23,352,1,0,1,4,0,4,8,11,4,0,Very Short,0.0,81,510.82,0.0
9656,199,2024-05-23,0,1,3,670,0,298.03,1,0,0.0,0.0,4,43,0,0,0,4,0,0,23,5,3,1,Very Short,0.0,156,298.03,0.0
4296,200,2024-04-24,0,1,4,727,4,317.01,3,15,142.65,0.0,22,1469,1,0,1,4,0,2,24,4,2,1,Very Long,0.0,199,808.3755,0.0
9176,201,2024-09-26,1,1,3,681,5,213.92,4,10,85.57,770.11,19,306,1,1,0,4,49,4,26,9,3,0,Very Short,0.097613748,157,770.112,770.11
5455,202,2024-12-14,1,0,3,884,6,916.89,2,15,275.07,0.0,15,1386,1,0,1,4,0,0,14,12,5,3,Very Long,0.0,92,1558.713,0.0
7296,203,2024-11-28,1,0,1,849,7,976.56,4,15,585.94,0.0,19,1600,1,0,1,4,0,4,28,11,3,0,Very Long,0.0,72,3320.3039999999996,0.0
5116,204,2024-02-24,1,0,0,715,1,333.47,2,0,0.0,0.0,11,421,1,0,1,4,0,4,24,2,5,3,Very Short,0.0,190,666.94,0.0
3392,205,2024-12-01,0,0,3,471,3,593.22,4,20,474.58,0.0,18,1532,1,0,1,4,0,2,1,12,6,3,Very Long,0.0,93,1898.304,0.0
7877,206,2024-10-15,0,1,3,83,4,243.59,1,20,48.72,0.0,18,426,1,0,1,4,0,3,15,10,1,0,Very Short,0.0,11,194.872,0.0
9721,207,2024-02-27,1,1,2,369,3,1386.25,2,10,277.25,0.0,10,1496,1,0,1,4,0,0,27,2,1,3,Very Long,0.0,162,2495.25,0.0
3371,208,2024-01-03,2,0,4,545,0,354.8,3,0,0.0,0.0,13,1101,0,0,0,4,0,4,3,1,2,3,Long,0.0,120,1064.4,0.0
8007,209,2024-03-15,1,1,1,864,0,660.17,3,10,198.05,0.0,1,161,1,0,1,4,0,3,15,3,4,1,Very Short,0.0,106,1782.4589999999998,0.0
3349,210,2024-12-05,0,0,0,284,3,479.14,4,0,0.0,0.0,10,1485,0,0,0,4,0,4,5,12,3,3,Very Long,0.0,28,1916.56,0.0
7451,211,2024-10-02,2,1,4,871,5,1783.44,2,0,0.0,0.0,6,1732,1,0,1,4,0,3,2,10,2,0,Very Long,0.0,84,3566.88,0.0
8100,212,2024-07-28,0,0,2,521,0,173.91,3,30,156.52,0.0,12,135,0,0,0,4,0,1,28,7,6,2,Very Short,0.0,149,365.211,0.0
5043,213,2024-08-18,0,1,2,784,2,1301.52,3,20,780.91,0.0,13,215,1,0,1,4,0,2,18,8,6,2,Very Short,0.0,197,3123.648,0.0
7631,214,2024-05-30,0,1,1,637,7,350.27,4,10,140.11,0.0,15,807,0,0,0,4,0,5,30,5,3,1,Short,0.0,159,1260.972,0.0
3449,215,2024-11-26,0,1,3,516,6,1499.31,1,30,449.79,1049.52,5,1511,1,1,0,2,8,5,26,11,1,0,Very Long,0.133029802,88,1049.5169999999998,1049.52
1713,216,2024-02-27,1,1,0,726,6,1086.95,1,5,54.35,0.0,9,1792,0,0,0,4,0,0,27,2,1,3,Very Long,0.0,10,1032.6025,0.0
1867,217,2024-04-24,1,1,0,563,7,330.73,1,30,99.22,0.0,8,475,1,0,1,4,0,1,24,4,2,1,Short,0.0,147,231.511,0.0
5022,218,2024-03-14,0,1,1,730,7,222.24,3,0,0.0,0.0,1,1462,0,0,0,4,0,5,14,3,3,1,Very Long,0.0,117,666.72,0.0
9122,219,2024-11-05,0,1,3,403,6,1390.1,3,0,0.0,0.0,14,476,0,0,0,4,0,1,5,11,1,0,Short,0.0,160,4170.299999999999,0.0
2148,220,2024-07-16,1,0,3,32,1,385.29,1,0,0.0,0.0,19,113,0,0,0,4,0,3,16,7,1,2,Very Short,0.0,86,385.29,0.0
5101,221,2024-09-06,1,1,2,189,1,675.87,3,10,202.76,0.0,14,1213,0,0,0,4,0,2,6,9,4,0,Long,0.0,199,1824.8490000000002,0.0
7335,222,2024-12-01,0,1,2,474,6,739.72,1,0,0.0,0.0,14,1255,1,0,1,4,0,0,1,12,6,3,Long,0.0,0,739.72,0.0
2821,223,2024-03-12,0,0,1,90,6,1926.47,4,20,1541.18,6164.7,23,954,1,1,0,4,12,2,12,3,1,1,Long,0.781394182,176,6164.704000000001,6164.7
7493,224,2024-12-18,1,0,3,411,2,569.02,4,0,0.0,0.0,2,1768,0,0,0,4,0,1,18,12,2,3,Very Long,0.0,223,2276.08,0.0
3753,225,2024-02-16,2,0,4,11,1,628.99,4,15,377.39,0.0,13,32,1,0,1,4,0,1,16,2,4,3,Very Short,0.0,13,2138.566,0.0
8277,226,2024-10-02,0,0,5,458,6,1136.24,4,15,681.74,0.0,13,853,1,0,1,4,0,4,2,10,2,0,Short,0.0,137,3863.216,0.0
6212,227,2024-09-13,1,1,0,191,6,1076.93,1,10,107.69,0.0,22,198,1,0,1,4,0,2,13,9,4,0,Very Short,0.0,115,969.2370000000001,0.0
5921,228,2024-10-28,1,1,3,670,2,1471.15,4,10,588.46,5296.14,9,1760,1,1,0,5,25,2,28,10,0,0,Very Long,0.671301601,83,5296.14,5296.14
2590,229,2024-02-27,0,0,4,484,1,378.3,3,15,170.24,964.67,7,347,1,1,0,2,32,1,27,2,1,3,Very Short,0.122274811,204,964.6650000000001,964.67
5168,230,2024-12-16,2,1,0,814,7,509.26,3,30,458.33,0.0,12,1454,0,0,0,4,0,2,16,12,0,3,Very Long,0.0,24,1069.446,0.0
8708,231,2024-10-16,1,0,2,810,6,1889.33,3,25,1417.0,0.0,19,1654,0,0,0,4,0,0,16,10,2,0,Very Long,0.0,148,4250.9925,0.0
1175,232,2024-02-10,1,1,5,355,2,992.27,3,0,0.0,0.0,12,68,0,0,0,4,0,2,10,2,5,3,Very Short,0.0,213,2976.81,0.0
7825,233,2024-07-22,1,1,2,373,4,104.17,3,5,15.63,0.0,10,721,0,0,0,4,0,0,22,7,0,2,Short,0.0,37,296.8845,0.0
5434,234,2024-10-25,0,0,5,460,3,503.11,3,0,0.0,1509.33,24,1036,1,1,0,5,39,4,25,10,4,0,Long,0.191312096,116,1509.33,1509.33
7474,235,2024-06-23,1,0,4,576,6,1660.47,2,5,166.05,0.0,15,444,1,0,1,4,0,1,23,6,6,2,Very Short,0.0,217,3154.893,0.0
6969,236,2024-05-19,1,1,1,590,7,787.58,4,10,315.03,2835.29,9,1047,1,1,0,4,44,2,19,5,6,1,Long,0.359381496,87,2835.288,2835.29
4888,237,2024-04-10,0,1,3,415,0,443.45,2,0,0.0,0.0,4,391,1,0,1,4,0,0,10,4,2,1,Very Short,0.0,199,886.9,0.0
3777,238,2024-07-07,1,0,1,469,2,768.29,3,0,0.0,2304.87,1,1385,1,1,0,3,45,4,7,7,6,2,Very Long,0.292149173,59,2304.87,2304.87
6645,239,2024-12-25,2,1,0,12,3,1464.85,2,15,439.46,0.0,18,311,0,0,0,4,0,0,25,12,2,3,Very Short,0.0,158,2490.245,0.0
2261,240,2024-08-09,1,0,1,65,3,566.88,1,15,85.03,0.0,15,1765,0,0,0,4,0,5,9,8,4,2,Very Long,0.0,179,481.84799999999996,0.0
6256,241,2024-09-20,1,1,0,384,2,1902.24,4,10,760.9,6848.06,1,1710,1,1,0,4,42,3,20,9,4,0,Very Long,0.868012107,125,6848.064,6848.06
1852,242,2024-10-11,0,1,2,842,2,1941.97,1,5,97.1,0.0,8,1340,1,0,1,4,0,1,11,10,4,0,Long,0.0,80,1844.8715,0.0
6847,243,2024-10-10,0,0,3,333,2,947.09,1,0,0.0,0.0,7,161,1,0,1,4,0,4,10,10,3,0,Very Short,0.0,223,947.09,0.0
6658,244,2024-05-26,0,1,0,891,1,520.82,3,0,0.0,1562.46,19,87,1,1,0,1,15,2,26,5,6,1,Very Short,0.198046483,147,1562.46,1562.46
1759,245,2024-10-07,1,1,4,284,1,576.32,2,20,230.53,922.11,23,965,1,1,0,4,23,4,7,10,0,0,Long,0.116880203,41,922.1120000000001,922.11
7816,246,2024-04-29,1,0,5,45,5,233.01,3,10,69.9,0.0,21,435,1,0,1,4,0,0,29,4,0,1,Very Short,0.0,204,629.127,0.0
4741,247,2024-08-01,2,1,0,274,5,1373.19,2,10,274.64,2471.74,4,1157,1,1,0,3,32,2,1,8,3,2,Long,0.313300445,82,2471.742,2471.74
8081,248,2024-04-20,0,0,1,347,3,866.56,1,10,86.66,0.0,11,151,1,0,1,4,0,1,20,4,5,1,Very Short,0.0,29,779.904,0.0
1374,249,2024-12-08,2,0,2,136,3,1341.88,1,30,402.56,0.0,22,362,1,0,1,4,0,5,8,12,6,3,Very Short,0.0,178,939.316,0.0
2614,250,2024-09-23,2,1,1,359,1,327.16,3,30,294.44,0.0,18,1417,0,0,0,4,0,2,23,9,0,0,Very Long,0.0,155,687.036,0.0
5445,251,2024-08-01,1,1,4,524,5,423.89,4,15,254.33,0.0,13,288,1,0,1,4,0,1,1,8,3,2,Very Short,0.0,135,1441.2259999999999,0.0
2693,252,2024-06-13,1,0,0,177,0,624.92,3,10,187.48,1687.28,22,1073,1,1,0,1,38,2,13,6,3,2,Long,0.213867792,143,1687.2839999999999,1687.28
3968,253,2024-07-08,1,1,3,722,4,66.6,3,0,0.0,199.8,2,877,1,1,0,4,41,2,8,7,0,2,Short,0.025325248,153,199.79999999999998,199.8
6944,254,2024-10-11,0,1,5,152,4,220.6,3,0,0.0,0.0,24,542,1,0,1,4,0,5,11,10,4,0,Short,0.0,4,661.8,0.0
2300,255,2024-04-09,0,1,4,748,3,468.72,3,30,421.85,0.0,22,1726,1,0,1,4,0,3,9,4,1,1,Very Long,0.0,133,984.312,0.0
7098,256,2024-10-29,0,0,5,107,1,662.39,1,0,0.0,0.0,16,481,1,0,1,4,0,4,29,10,1,0,Short,0.0,216,662.39,0.0
1930,257,2024-04-12,0,1,3,241,0,656.54,4,20,525.23,0.0,23,1621,1,0,1,4,0,5,12,4,4,1,Very Long,0.0,27,2100.928,0.0
2576,258,2024-02-21,1,1,0,323,5,967.38,2,0,0.0,1934.76,22,787,1,1,0,5,18,5,21,2,2,3,Short,0.245236622,51,1934.76,1934.76
6288,259,2024-09-25,0,1,5,257,4,144.83,3,0,0.0,434.49,17,555,1,1,0,5,8,1,25,9,2,0,Short,0.055072908,172,434.49,434.49
8140,260,2024-09-15,0,0,3,590,3,824.42,2,0,0.0,0.0,5,1759,0,0,0,4,0,2,15,9,6,0,Very Long,0.0,108,1648.84,0.0
2535,261,2024-05-02,0,1,4,255,3,594.95,1,15,89.24,0.0,7,516,0,0,0,4,0,3,2,5,3,1,Short,0.0,140,505.70750000000004,0.0
3699,262,2024-08-24,1,0,5,116,3,461.11,3,15,207.5,0.0,7,1677,1,0,1,4,0,1,24,8,5,2,Very Long,0.0,154,1175.8304999999998,0.0
9325,263,2024-09-22,2,1,4,144,3,937.81,2,25,468.9,0.0,8,1549,1,0,1,4,0,3,22,9,6,0,Very Long,0.0,163,1406.715,0.0
9906,264,2024-10-14,1,0,5,806,2,1733.12,2,0,0.0,0.0,5,423,0,0,0,4,0,3,14,10,0,0,Very Short,0.0,35,3466.24,0.0
6228,265,2024-12-13,1,1,0,561,0,473.91,3,15,213.26,1208.47,11,427,1,1,0,2,28,0,13,12,4,3,Very Short,0.153177191,28,1208.4705,1208.47
5022,266,2024-11-07,2,1,0,843,4,464.37,1,15,69.66,0.0,17,1748,0,0,0,4,0,0,7,11,3,0,Very Long,0.0,137,394.7145,0.0
4121,267,2024-06-09,1,1,1,131,6,764.33,2,15,229.3,0.0,12,1667,1,0,1,4,0,3,9,6,6,2,Very Long,0.0,83,1299.361,0.0
6511,268,2024-03-25,1,0,2,615,7,188.09,3,15,84.64,479.63,18,1383,1,1,0,5,1,3,25,3,0,1,Very Long,0.060794538,143,479.62949999999995,479.63
6317,269,2024-02-05,1,1,3,357,7,923.83,4,25,923.83,0.0,21,19,1,0,1,4,0,1,5,2,0,3,Very Short,0.0,209,2771.4900000000002,0.0
3652,270,2024-07-28,2,0,1,781,0,460.62,3,5,69.09,0.0,23,122,1,0,1,4,0,2,28,7,6,2,Very Short,0.0,209,1312.767,0.0
1205,271,2024-08-31,0,0,0,487,6,1586.25,1,0,0.0,0.0,23,281,0,0,0,4,0,5,31,8,5,2,Very Short,0.0,43,1586.25,0.0
2363,272,2024-09-09,1,1,0,145,7,161.91,1,15,24.29,0.0,17,795,0,0,0,4,0,0,9,9,0,0,Short,0.0,214,137.6235,0.0
9626,273,2024-01-04,1,1,0,608,2,1150.44,3,0,0.0,0.0,8,670,1,0,1,4,0,5,4,1,3,3,Short,0.0,9,3451.32,0.0
4762,274,2024-09-12,0,1,2,520,5,383.47,2,10,76.69,0.0,2,999,1,0,1,4,0,5,12,9,3,0,Long,0.0,20,690.2460000000001,0.0
5340,275,2024-10-14,1,0,5,869,3,763.3,1,15,114.49,0.0,1,542,1,0,1,4,0,5,14,10,0,0,Short,0.0,219,648.805,0.0
5203,276,2024-09-20,1,1,3,721,0,833.72,1,10,83.37,0.0,21,63,1,0,1,4,0,4,20,9,4,0,Very Short,0.0,50,750.3480000000001,0.0
8043,277,2024-07-10,1,0,0,734,0,806.87,3,0,0.0,0.0,13,924,0,0,0,4,0,4,10,7,2,2,Long,0.0,114,2420.61,0.0
1584,278,2024-01-06,2,0,5,335,3,1072.21,2,30,643.33,0.0,6,1205,0,0,0,4,0,5,6,1,5,3,Long,0.0,74,1501.094,0.0
1744,279,2024-06-27,1,1,4,354,2,1288.17,1,0,0.0,0.0,8,1599,0,0,0,4,0,4,27,6,3,2,Very Long,0.0,176,1288.17,0.0
3482,280,2024-08-23,1,1,2,543,7,1101.56,2,0,0.0,2203.12,16,420,1,1,0,4,6,5,23,8,4,2,Very Short,0.279252056,141,2203.12,2203.12
5379,281,2024-07-26,2,0,2,745,3,434.75,2,25,217.38,0.0,15,290,0,0,0,4,0,3,26,7,4,2,Very Short,0.0,18,652.125,0.0
7039,282,2024-07-28,0,1,0,216,7,150.61,2,5,15.06,286.16,23,811,1,1,0,2,48,3,28,7,6,2,Short,0.036271637,54,286.159,286.16
5415,283,2024-07-07,0,0,3,252,7,744.74,2,0,0.0,0.0,3,982,0,0,0,4,0,0,7,7,6,2,Long,0.0,19,1489.48,0.0
4970,284,2024-07-20,1,0,0,879,7,1076.35,1,20,215.27,0.0,17,861,0,0,0,4,0,2,20,7,5,2,Short,0.0,48,861.0799999999999,0.0
9439,285,2024-04-28,1,1,1,610,7,990.39,4,25,990.39,0.0,24,27,1,0,1,4,0,5,28,4,6,1,Very Short,0.0,176,2971.17,0.0
2449,286,2024-08-08,1,0,5,433,7,1122.54,4,10,449.02,0.0,11,924,1,0,1,4,0,0,8,8,3,2,Long,0.0,107,4041.144,0.0
6144,287,2024-04-12,1,0,5,185,3,1168.58,3,10,350.57,0.0,12,825,1,0,1,4,0,1,12,4,4,1,Short,0.0,203,3155.1659999999997,0.0
5879,288,2024-06-28,0,0,0,277,5,538.39,3,15,242.28,0.0,10,149,0,0,0,4,0,5,28,6,4,2,Very Short,0.0,102,1372.8945,0.0
5260,289,2024-05-31,1,1,3,392,1,682.44,4,5,136.49,0.0,5,905,0,0,0,4,0,1,31,5,4,1,Long,0.0,96,2593.272,0.0
8267,290,2024-09-17,1,0,5,739,4,416.01,3,10,124.8,0.0,1,554,1,0,1,4,0,2,17,9,1,0,Short,0.0,31,1123.227,0.0
3402,291,2024-11-22,2,0,5,552,4,134.5,3,10,40.35,0.0,15,560,1,0,1,4,0,2,22,11,4,0,Short,0.0,196,363.15000000000003,0.0
9583,292,2024-08-19,0,1,4,301,5,1222.14,4,0,0.0,0.0,19,1263,1,0,1,4,0,1,19,8,0,2,Long,0.0,95,4888.56,0.0
3983,293,2024-02-19,1,1,2,729,0,820.28,2,25,410.14,0.0,23,906,1,0,1,4,0,2,19,2,0,3,Long,0.0,39,1230.42,0.0
5904,294,2024-08-31,1,0,4,591,4,240.51,2,5,24.05,0.0,1,1021,0,0,0,4,0,4,31,8,5,2,Long,0.0,113,456.96899999999994,0.0
5685,295,2024-04-28,1,1,3,837,6,396.72,2,0,0.0,0.0,18,164,0,0,0,4,0,5,28,4,6,1,Very Short,0.0,66,793.44,0.0
8647,296,2024-01-19,0,1,3,455,1,101.19,1,10,10.12,0.0,22,27,1,0,1,4,0,3,19,1,4,3,Very Short,0.0,190,91.071,0.0
4949,297,2024-03-11,0,1,4,880,6,1576.73,2,30,946.04,0.0,22,1521,0,0,0,4,0,4,11,3,0,1,Very Long,0.0,155,2207.422,0.0
3560,298,2024-12-30,0,0,2,648,4,138.78,2,15,41.63,0.0,12,1735,1,0,1,4,0,4,30,12,0,3,Very Long,0.0,134,235.926,0.0
1194,299,2024-06-04,1,0,1,760,1,562.67,1,0,0.0,0.0,1,972,0,0,0,4,0,2,4,6,1,2,Long,0.0,61,562.67,0.0
4272,300,2024-03-14,1,0,5,431,6,1333.47,4,0,0.0,0.0,1,756,1,0,1,4,0,5,14,3,3,1,Short,0.0,52,5333.88,0.0
8435,301,2024-02-18,1,1,3,172,7,459.2,2,25,229.6,0.0,5,1636,1,0,1,4,0,2,18,2,6,3,Very Long,0.0,176,688.8,0.0
1089,302,2024-08-25,1,0,2,448,1,151.68,3,0,0.0,0.0,14,767,1,0,1,4,0,0,25,8,6,2,Short,0.0,45,455.04,0.0
9064,303,2024-10-04,0,0,4,764,2,948.87,3,5,142.33,0.0,20,504,1,0,1,4,0,2,4,10,4,0,Short,0.0,181,2704.2795,0.0
5884,304,2024-05-08,0,0,1,712,2,1695.01,2,20,678.0,0.0,9,1751,1,0,1,4,0,5,8,5,2,1,Very Long,0.0,45,2712.016,0.0
2262,305,2024-02-07,1,0,4,526,0,831.14,3,15,374.01,0.0,3,1047,0,0,0,4,0,0,7,2,2,3,Long,0.0,176,2119.407,0.0
3719,306,2024-05-09,1,0,1,11,2,1095.74,2,20,438.3,0.0,14,14,1,0,1,4,0,2,9,5,3,1,Very Short,0.0,194,1753.1840000000002,0.0
5985,307,2024-08-30,1,0,2,335,1,225.72,1,10,22.57,0.0,8,1395,0,0,0,4,0,3,30,8,4,2,Very Long,0.0,189,203.148,0.0
3840,308,2024-02-11,1,1,4,118,2,643.12,3,0,0.0,0.0,1,397,1,0,1,4,0,2,11,2,6,3,Very Short,0.0,93,1929.3600000000001,0.0
1977,309,2024-04-07,2,1,4,272,4,186.04,1,20,37.21,0.0,12,1253,0,0,0,4,0,3,7,4,6,1,Long,0.0,214,148.832,0.0
6993,310,2024-01-01,2,1,1,869,7,850.01,4,0,0.0,3400.04,16,988,1,1,0,5,4,1,1,1,0,3,Long,0.430965249,20,3400.04,3400.04
7049,311,2024-06-21,1,0,3,648,0,734.44,4,0,0.0,0.0,2,361,1,0,1,4,0,4,21,6,4,2,Very Short,0.0,170,2937.76,0.0
2069,312,2024-03-03,0,0,5,81,4,101.94,3,0,0.0,305.82,12,465,1,1,0,4,41,0,3,3,6,1,Short,0.038763601,211,305.82,305.82
3530,313,2024-03-13,0,0,4,386,5,1075.94,2,5,107.59,0.0,13,550,1,0,1,4,0,2,13,3,2,1,Short,0.0,111,2044.286,0.0
3194,314,2024-02-11,1,1,3,519,4,411.36,2,0,0.0,0.0,17,858,1,0,1,4,0,0,11,2,6,3,Short,0.0,85,822.72,0.0
6934,315,2024-09-23,1,0,5,776,7,707.9,4,0,0.0,0.0,12,63,1,0,1,4,0,1,23,9,0,0,Very Short,0.0,63,2831.6,0.0
7571,316,2024-06-27,0,1,4,311,4,228.42,1,0,0.0,228.42,3,1159,1,1,0,3,36,4,27,6,3,2,Long,0.028952919,26,228.42,228.42
7542,317,2024-12-12,0,1,0,850,1,121.04,1,5,6.05,114.99,9,1107,1,1,0,3,2,4,12,12,3,3,Long,0.014575327,33,114.988,114.99
9447,318,2024-05-24,2,0,5,813,3,1479.37,2,0,0.0,0.0,24,1351,0,0,0,4,0,4,24,5,4,1,Long,0.0,108,2958.74,0.0
7917,319,2024-03-21,0,0,0,800,7,580.24,2,0,0.0,0.0,22,965,0,0,0,4,0,1,21,3,3,1,Long,0.0,121,1160.48,0.0
3885,320,2024-03-15,1,1,4,304,1,411.75,1,5,20.59,0.0,10,1257,1,0,1,4,0,4,15,3,4,1,Long,0.0,49,391.16249999999997,0.0
1969,321,2024-12-13,2,1,3,417,2,637.02,2,0,0.0,0.0,17,1559,0,0,0,4,0,0,13,12,4,3,Very Long,0.0,110,1274.04,0.0
6531,322,2024-08-03,1,1,5,358,4,363.67,1,5,18.18,0.0,17,1262,0,0,0,4,0,1,3,8,5,2,Long,0.0,95,345.4865,0.0
9243,323,2024-04-28,0,0,0,793,5,1037.82,2,0,0.0,0.0,17,1245,1,0,1,4,0,4,28,4,6,1,Long,0.0,222,2075.64,0.0
9775,324,2024-08-26,1,0,0,71,3,517.15,2,10,103.43,0.0,2,1736,0,0,0,4,0,4,26,8,0,2,Very Long,0.0,164,930.87,0.0
3071,325,2024-07-22,1,1,1,538,0,458.17,4,10,183.27,1649.41,7,937,1,1,0,5,46,4,22,7,0,2,Long,0.209067656,110,1649.412,1649.41
3127,326,2024-02-11,0,1,4,17,1,695.31,3,0,0.0,0.0,13,939,1,0,1,4,0,0,11,2,6,3,Long,0.0,6,2085.93,0.0
1336,327,2024-09-13,1,1,2,165,3,1116.82,4,15,670.09,3797.19,11,1262,1,1,0,4,39,2,13,9,4,0,Long,0.481305201,19,3797.1879999999996,3797.19
2271,328,2024-02-13,0,0,5,12,1,353.44,4,0,0.0,0.0,2,110,1,0,1,4,0,4,13,2,1,3,Very Short,0.0,170,1413.76,0.0
5993,329,2024-03-13,1,0,0,79,0,522.2,3,0,0.0,1566.6,14,838,1,1,0,2,27,5,13,3,2,1,Short,0.19857124,29,1566.6000000000001,1566.6
